	sp_id	sp_hh_id	age	sex	work_id
913288	408709	362499	53	M	57539
913362	757981	362529	31	F	57542
913363	687649	362529	20	F	57542
913577	318208	362617	41	M	57554
913578	830401	362617	38	F	57554
913579	895913	362617	45	F	57554
913580	358837	362617	46	M	57555
913581	281540	362617	37	M	57555
913582	670151	362618	17	F	56
913583	4581	362618	0	M	X
913584	474458	362618	63	M	X
913585	644649	362618	13	F	89
913615	614626	362630	9	F	22
913616	1092368	362630	68	F	X
913617	555411	362630	1	F	X
913618	104461	362630	13	M	99
913898	165178	362743	23	M	57575
913899	946569	362743	51	F	57575
913900	670154	362743	17	F	59
913901	1017529	362743	60	F	57575
913902	30302	362743	4	M	X
913903	148675	362743	20	M	57575
913906	271578	362745	36	M	57575
913907	555414	362745	1	F	X
913908	555415	362745	1	F	X
913909	498221	362745	67	M	X
913910	946568	362745	51	F	57575
914183	498222	362859	67	M	X
914184	561194	362859	2	F	X
914342	589835	362915	6	F	X
914351	536159	362920	80	M	X
914352	614634	362920	9	F	85
914353	1083804	362920	67	F	X
914397	630160	362937	11	F	22
914398	630161	362937	11	F	111
914442	840207	362956	39	F	57610
914443	426749	362956	56	M	X
914444	1166785	362956	82	F	X
914469	281546	362967	37	M	57611
914470	637433	362967	12	F	77
914471	637434	362967	12	F	59
914472	637435	362967	12	F	77
914473	637436	362967	12	F	113
914474	637437	362967	12	F	102
914475	281547	362967	37	M	57612
914476	281548	362967	37	M	57612
914484	1074466	362970	66	F	X
914485	148678	362970	20	M	57612
914486	148677	362970	20	M	57612
914487	16555	362970	2	M	X
914488	1178283	362970	85	F	X
914489	81297	362970	10	M	13
914620	859309	363024	41	F	57621
914621	1146690	363024	76	F	X
914630	402301	363029	52	M	57621
914631	402302	363029	52	M	57621
914658	165180	363041	23	M	57624
914659	539328	363041	82	M	X
914660	104468	363041	13	M	47
914661	395710	363041	51	M	57624
914674	757990	363049	31	F	57624
914675	439448	363049	58	M	X
914718	740590	363063	29	F	57628
914719	453266	363063	60	M	X
914778	131188	363090	17	M	68
914779	55501	363090	7	M	33
914882	143194	363130	19	M	57639
914883	1046390	363130	63	F	X
914884	622577	363130	10	F	68
914885	799124	363130	35	F	57640
914964	1027288	363164	61	F	X
914965	1027289	363164	61	F	X
914966	555420	363164	1	F	X
915044	1188250	363192	93	F	X
915045	111562	363192	14	M	34
915046	840216	363192	39	F	57649
915047	239841	363192	33	M	57649
915506	637441	363379	12	F	103
915507	229539	363379	32	M	57683
915508	16561	363379	2	M	X
915557	374169	363401	48	M	57686
915558	388669	363401	50	M	57687
915591	819991	363413	37	F	57688
915592	682084	363413	19	F	57688
915593	143196	363413	19	M	57688
915594	968731	363413	54	F	57689
915770	4592	363482	0	M	X
915780	961458	363488	53	F	57699
915781	777919	363488	33	F	57699
915782	777920	363488	33	F	57699
915833	503311	363510	68	M	X
915834	1100889	363510	69	F	X
915835	350905	363510	45	M	57703
915836	38359	363510	5	M	X
915837	388670	363510	50	M	57703
915838	165185	363510	23	M	57703
916563	291464	363792	38	M	57747
916564	589852	363792	6	F	X
916565	589851	363792	6	F	X
916814	432880	363894	57	M	X
916815	968739	363894	54	F	57764
916816	968740	363894	54	F	57764
916874	517412	363917	71	M	X
916875	517413	363917	71	M	X
916876	517414	363917	71	M	X
916877	975843	363917	55	F	57768
916878	975844	363917	55	F	57768
916886	239855	363923	33	M	57768
916887	239856	363923	33	M	57768
917207	788504	364056	34	F	57786
917208	1055944	364056	64	F	X
917209	1175118	364056	84	F	X
917210	1092386	364056	68	F	X
917389	408729	364129	53	M	57796
917390	1036967	364129	62	F	X
917391	229551	364129	32	M	57796
917478	89362	364164	11	M	53
917479	859339	364164	41	F	57801
917480	250602	364164	34	M	57801
917481	1083831	364164	67	F	X
917482	1083830	364164	67	F	X
917483	23156	364164	3	M	X
917484	89361	364164	11	M	33
917513	358857	364180	46	M	57804
917514	1100899	364180	69	F	X
917515	1100900	364180	69	F	X
917548	622591	364191	10	F	47
917549	124750	364191	16	M	53
917550	598050	364191	7	F	111
917551	1182611	364191	87	F	X
917582	1131592	364205	73	F	X
917583	1046406	364205	63	F	X
917584	840235	364205	39	F	57808
917593	682102	364213	19	F	57808
917594	581777	364213	5	F	X
917703	530173	364253	75	M	X
917704	886909	364253	44	F	57816
917705	886908	364253	44	F	57816
917706	1055949	364253	64	F	X
917707	1055950	364253	64	F	X
917778	358858	364284	46	M	57821
917868	561210	364319	2	F	X
917869	318237	364319	41	M	57828
917870	318238	364319	41	M	57828
917913	55527	364341	7	M	102
917914	840240	364341	39	F	57830
917915	840241	364341	39	F	57830
917916	840242	364341	39	F	57830
918135	733018	364423	28	F	57842
918136	670179	364423	17	F	99
918137	820005	364423	37	F	57842
918274	1137811	364477	74	F	X
918275	358862	364477	46	M	57851
918276	975860	364477	55	F	57851
918277	975859	364477	55	F	57851
918278	453285	364477	60	M	X
918322	402324	364495	52	M	57854
918323	143212	364495	19	M	57854
918324	143211	364495	19	M	57854
918325	143210	364495	19	M	57854
918356	55529	364506	7	M	9
918357	859344	364506	41	F	57855
918358	1131598	364506	73	F	X
918453	644676	364549	13	F	9
918454	1184904	364549	89	F	X
918462	598058	364555	7	F	111
918463	374186	364555	48	M	57862
918472	374188	364563	48	M	57863
918473	1125090	364563	72	F	X
918474	1125091	364563	72	F	X
918475	1125092	364563	72	F	X
918476	968749	364563	54	F	57864
918564	72941	364595	9	M	22
918565	733022	364595	28	F	57867
918566	460825	364595	61	M	X
918567	326662	364595	42	M	57867
918631	663981	364621	16	F	43
918632	291473	364621	38	M	57873
918633	420787	364621	55	M	57873
918634	16584	364621	2	M	X
918686	358866	364644	46	M	57876
918687	181959	364644	26	M	57876
918688	999490	364644	58	F	57876
918689	1092393	364644	68	F	X
918690	777941	364644	33	F	57877
918789	954221	364683	52	F	57883
918790	913771	364683	47	F	57883
918840	904968	364703	46	F	57886
918841	46790	364703	6	M	X
918842	46789	364703	6	M	X
918843	733023	364703	28	F	57886
918962	1125094	364759	72	F	X
919012	670184	364776	17	F	46
919013	788522	364776	34	F	57896
919014	788521	364776	34	F	57896
919037	1157707	364785	80	F	X
919038	414746	364785	54	M	57898
919039	453292	364785	60	M	X
919040	467914	364785	62	M	X
919333	670188	364901	17	F	77
919334	527671	364901	74	M	X
919335	767497	364901	32	F	57919
919522	64136	364979	8	M	72
919523	188333	364979	27	M	57928
919601	1036983	365012	62	F	X
919602	181965	365012	26	M	57934
919603	181964	365012	26	M	57934
920078	1083850	365197	67	F	X
920079	693127	365197	21	F	57964
920080	1017595	365197	60	F	57964
920087	326672	365200	42	M	57964
920088	388694	365200	50	M	57964
920089	271621	365200	36	M	57965
920148	104496	365227	13	M	68
920149	104495	365227	13	M	40
920150	703939	365227	23	F	57969
920151	606372	365227	8	F	11
920200	777952	365247	33	F	57970
920201	720576	365247	26	F	57970
920202	467920	365247	62	M	X
920203	111594	365247	14	M	74
920542	1083856	365375	67	F	X
920543	1083855	365375	67	F	X
920785	954240	365478	52	F	58014
920786	644690	365478	13	F	33
920787	644692	365478	13	F	34
920788	961505	365478	53	F	58014
920789	961504	365478	53	F	58014
920790	961503	365478	53	F	58014
921003	868577	365566	42	F	58027
921004	868576	365566	42	F	58027
921255	474498	365672	63	M	X
921256	148705	365672	20	M	58040
921257	913790	365672	47	F	58040
921258	532981	365672	77	M	X
921343	250650	365703	34	M	58045
921344	938674	365703	50	F	58045
921345	938675	365703	50	F	58045
921346	938676	365703	50	F	58045
921347	938677	365703	50	F	58045
921463	555447	365749	1	F	X
921464	698415	365749	22	F	58051
921494	1171273	365763	83	F	X
921506	809708	365768	36	F	58055
921507	809707	365768	36	F	58055
921508	809706	365768	36	F	58055
921509	809705	365768	36	F	58055
921510	809704	365768	36	F	58055
921511	809713	365768	36	F	58055
921538	508280	365778	69	M	X
921539	64145	365778	8	M	72
921578	767514	365796	32	F	58058
921579	1185947	365796	90	F	X
921580	555452	365796	1	F	X
921581	124775	365796	16	M	68
921608	733035	365807	28	F	58060
921609	733034	365807	28	F	58060
921746	16601	365860	2	M	X
921747	30354	365860	4	M	X
921748	1055984	365860	64	F	X
921749	408748	365860	53	M	58067
921797	1100925	365880	69	F	X
921798	809720	365880	36	F	58069
921799	1166813	365880	82	F	X
921811	111605	365885	14	M	40
921812	598080	365885	7	F	13
921813	682121	365885	19	F	58070
921912	1146710	365928	76	F	X
921913	868584	365928	42	F	58075
921914	868585	365928	42	F	58075
922108	81366	366002	10	M	33
922109	534799	366002	79	M	X
922217	154351	366049	21	M	58100
922218	999510	366049	58	F	58100
922241	830480	366059	38	F	58101
922242	637488	366059	12	F	68
922243	210481	366059	30	M	58101
922244	664002	366059	16	F	64
922245	55555	366059	7	M	72
922297	606381	366079	8	F	9
922298	381470	366079	49	M	58105
922299	630215	366079	11	F	47
922300	309467	366079	40	M	58105
922301	291500	366079	38	M	58105
922370	492771	366107	66	M	X
922371	492772	366107	66	M	X
922372	318285	366107	41	M	58109
922373	318284	366107	41	M	58109
922374	895963	366107	45	F	58109
922375	318283	366107	41	M	58109
922423	1037006	366129	62	F	X
922424	1125122	366129	72	F	X
922425	202173	366129	29	M	58112
922426	202172	366129	29	M	58112
922427	118402	366129	15	M	52
922709	670204	366243	17	F	103
922710	549920	366243	0	F	X
922711	549919	366243	0	F	X
922826	143233	366291	19	M	58136
922827	574113	366291	4	F	X
922828	16606	366291	2	M	X
922854	991001	366301	57	F	58138
922855	334887	366301	43	M	58138
922856	23190	366301	3	M	X
923043	1157718	366372	80	F	X
923044	513073	366372	70	M	X
923080	946626	366386	51	F	58151
923081	446340	366386	59	M	X
923148	131236	366411	17	M	59
923149	131235	366411	17	M	72
923150	703953	366411	23	F	58154
923172	968774	366420	54	F	58155
923173	968775	366420	54	F	58155
923200	682126	366433	19	F	58158
923201	682127	366433	19	F	58158
923202	726811	366433	27	F	58158
923203	381477	366433	49	M	58158
923204	381476	366433	49	M	58158
923205	381475	366433	49	M	58158
923206	124792	366433	16	M	102
923207	124791	366433	16	M	72
923369	202176	366504	29	M	58170
923370	567431	366504	3	F	X
923371	38407	366504	5	M	X
923372	1117167	366504	71	F	X
923383	467935	366509	62	M	X
923384	202175	366509	29	M	58171
923385	467936	366509	62	M	X
923620	474514	366602	63	M	X
923621	849682	366602	40	F	58186
923622	849683	366602	40	F	58186
923648	622627	366611	10	F	34
923953	651667	366736	14	F	46
923954	651668	366736	14	F	34
923955	536171	366736	80	M	X
923956	170543	366736	24	M	58211
923960	143238	366738	19	M	58212
923961	143239	366738	19	M	58212
924111	598099	366805	7	F	23
924112	614701	366805	9	F	68
924113	614702	366805	9	F	102
924137	1037017	366816	62	F	X
924138	1037018	366816	62	F	X
924144	561236	366820	2	F	X
924145	561235	366820	2	F	X
924146	467940	366820	62	M	X
924194	777989	366837	33	F	58228
924195	777990	366837	33	F	58228
924196	1074546	366837	66	F	X
924197	830495	366837	38	F	58229
924198	1074545	366837	66	F	X
924199	777987	366837	33	F	58229
924200	165225	366837	23	M	58229
924201	581827	366837	5	F	X
924396	539339	366913	82	M	X
924397	999524	366913	58	F	58244
924398	999525	366913	58	F	58244
924426	537814	366921	81	M	X
924427	508288	366921	69	M	X
924428	513082	366921	70	M	X
924429	1008352	366921	59	F	58245
924668	486830	367015	65	M	X
924669	486829	367015	65	M	X
924670	486828	367015	65	M	X
924738	148730	367046	20	M	58261
924739	148731	367046	20	M	58261
924767	676305	367059	18	F	58264
924768	261208	367059	35	M	58264
924776	905022	367064	46	F	58264
924777	905026	367064	46	F	58264
924778	905025	367064	46	F	58264
924779	453327	367064	60	M	X
924802	849695	367076	40	F	58266
924803	758082	367076	31	F	58266
924804	758083	367076	31	F	58266
924842	574130	367089	4	F	X
924843	1037023	367089	62	F	X
924844	630229	367089	11	F	53
924917	859401	367118	41	F	58275
924918	492782	367118	66	M	X
924919	492781	367118	66	M	X
924920	318308	367118	41	M	58276
924921	318307	367118	41	M	58276
924977	1065218	367139	65	F	X
924978	1065219	367139	65	F	X
924979	1065220	367139	65	F	X
924980	1065221	367139	65	F	X
924981	271655	367139	36	M	58279
924990	182004	367143	26	M	58279
924991	182003	367143	26	M	58279
925185	408763	367226	53	M	58294
925186	281631	367226	37	M	58294
925224	517441	367241	71	M	X
925225	1143165	367241	75	F	X
925226	1143164	367241	75	F	X
925306	938704	367274	50	F	58301
925307	938703	367274	50	F	58301
925308	938702	367274	50	F	58301
925309	589907	367274	6	F	X
925310	381489	367274	49	M	58301
925343	606401	367288	8	F	64
925344	606400	367288	8	F	99
925345	606399	367288	8	F	40
925346	343005	367288	44	M	58302
925347	343004	367288	44	M	58302
925391	1175145	367306	84	F	X
925392	1175146	367306	84	F	X
925441	414773	367329	54	M	58309
925442	922375	367329	48	F	58309
925530	954260	367361	52	F	58314
925579	492787	367377	66	M	X
925580	492786	367377	66	M	X
925581	492785	367377	66	M	X
925590	374224	367381	48	M	58316
925591	374225	367381	48	M	58316
925592	637512	367381	12	F	9
925593	637513	367381	12	F	102
925594	637514	367381	12	F	52
925805	1056020	367473	64	F	X
925806	849699	367473	40	F	58331
925888	630238	367506	11	F	9
925889	630237	367506	11	F	77
925890	271662	367506	36	M	58337
925891	1184908	367507	89	F	X
925892	1162212	367507	81	F	X
925893	486835	367507	65	M	X
925894	486836	367507	65	M	X
925895	486837	367507	65	M	X
925998	508290	367547	69	M	X
925999	657922	367547	15	F	59
926117	1171292	367601	83	F	X
926118	539343	367601	82	M	X
926119	664021	367601	16	F	40
926282	291535	367668	38	M	58360
926283	1056023	367668	64	F	X
926284	154370	367668	21	M	58360
926519	961537	367761	53	F	58379
926520	1092437	367761	68	F	X
926521	1182626	367761	87	F	X
926522	567447	367761	3	F	X
926523	96991	367761	12	M	89
926524	567448	367761	3	F	X
926532	81405	367766	10	M	33
926533	1125151	367766	72	F	X
926534	849705	367766	40	F	58379
926535	343008	367766	44	M	58379
926536	849706	367766	40	F	58379
926671	682151	367816	19	F	58387
926672	682150	367816	19	F	58387
926673	682149	367816	19	F	58387
926974	868627	367946	42	F	58406
926975	868628	367946	42	F	58406
926976	682148	367946	19	F	58406
927057	388730	367974	50	M	58410
927058	859418	367974	41	F	58410
927059	859417	367974	41	F	58410
927060	859416	367974	41	F	58410
927061	859415	367974	41	F	58410
927183	395793	368025	51	M	58419
927184	281647	368025	37	M	58419
927315	517455	368081	71	M	X
927316	1056028	368081	64	F	X
927317	1056029	368081	64	F	X
927318	1056030	368081	64	F	X
927399	188371	368120	27	M	58430
927400	188372	368120	27	M	58430
927401	1037049	368120	62	F	X
927402	1037048	368120	62	F	X
927403	698449	368120	22	F	58431
927554	111633	368179	14	M	9
927555	111635	368179	14	M	111
927556	859419	368179	41	F	58438
927557	637523	368179	12	F	52
927558	637524	368179	12	F	77
927681	537818	368230	81	M	X
927682	574140	368230	4	F	X
927683	574141	368230	4	F	X
927684	598117	368230	7	F	34
927772	733072	368262	28	F	58455
927773	733073	368262	28	F	58455
927800	1117190	368272	71	F	X
927801	97000	368272	12	M	102
927802	96999	368272	12	M	64
927803	703978	368272	23	F	58456
927945	983113	368333	56	F	58467
927946	676320	368333	18	F	58467
927963	210532	368342	30	M	58469
927964	210533	368342	30	M	58469
928154	366762	368417	47	M	58482
928155	432940	368417	57	M	X
928156	16642	368417	2	M	X
928157	16643	368417	2	M	X
928177	849727	368426	40	F	58482
928178	849728	368426	40	F	58482
928179	849729	368426	40	F	58482
928186	111642	368432	14	M	99
928187	111641	368432	14	M	102
928188	682155	368432	19	F	58482
928189	664029	368432	16	F	111
928203	581859	368441	5	F	X
928204	581858	368441	5	F	X
928205	581857	368441	5	F	X
928206	733083	368441	28	F	58483
928255	124810	368459	16	M	102
928256	124809	368459	16	M	34
928257	124808	368459	16	M	99
928258	124807	368459	16	M	22
928259	983112	368459	56	F	58487
928260	1178316	368459	85	F	X
928261	1178317	368459	85	F	X
928262	536173	368459	80	M	X
928449	703980	368534	23	F	58499
928450	703979	368534	23	F	58499
928451	426807	368534	56	M	X
928452	426808	368534	56	M	X
928453	999546	368534	58	F	58499
928454	999547	368534	58	F	58499
928455	999548	368534	58	F	58499
928516	788587	368560	34	F	58505
928517	544909	368560	91	M	X
928760	23218	368657	3	M	X
928761	439526	368657	58	M	X
928762	788598	368657	34	F	58521
928763	788599	368657	34	F	58521
929103	55611	368796	7	M	9
929104	55612	368796	7	M	102
929105	55613	368796	7	M	23
929220	859434	368840	41	F	58550
929221	859433	368840	41	F	58550
929222	859432	368840	41	F	58550
929223	922390	368840	48	F	58550
929252	630250	368856	11	F	59
929253	709333	368856	24	F	58552
929273	524879	368865	73	M	X
929274	524878	368865	73	M	X
929602	999561	368986	58	F	58575
929603	651696	368986	14	F	77
929604	840339	368986	39	F	58575
929857	1037076	369087	62	F	X
929858	614763	369087	9	F	64
929859	614764	369087	9	F	56
929860	614765	369087	9	F	77
929861	614766	369087	9	F	46
929965	517465	369122	71	M	X
929976	1117206	369128	71	F	X
929977	1117207	369128	71	F	X
929978	1117208	369128	71	F	X
929979	219936	369128	31	M	58597
929980	219935	369128	31	M	58597
929981	657947	369128	15	F	52
930036	480872	369155	64	M	X
930037	480873	369155	64	M	X
930100	644744	369180	13	F	33
930101	644745	369180	13	F	59
930102	644746	369180	13	F	40
930103	644747	369180	13	F	64
930159	118445	369207	15	M	72
930160	81426	369207	10	M	99
930161	81427	369207	10	M	46
930162	81428	369207	10	M	47
930260	1074601	369249	66	F	X
930261	1074602	369249	66	F	X
930282	726841	369258	27	F	58615
930283	726840	369258	27	F	58615
930284	726839	369258	27	F	58615
930285	408792	369258	53	M	58615
930505	250734	369352	34	M	58632
930507	542675	369354	85	M	X
930508	542674	369354	85	M	X
930688	432953	369425	57	M	X
930689	334944	369425	43	M	58643
930690	334945	369425	43	M	58643
930691	334946	369425	43	M	58643
930692	374251	369425	48	M	58643
930769	606446	369455	8	F	22
930770	606445	369455	8	F	111
930771	606444	369455	8	F	53
930772	606443	369455	8	F	22
931124	261277	369601	35	M	58670
931125	10582	369601	1	M	X
931126	10583	369601	1	M	X
931151	1027426	369612	61	F	X
931152	1027427	369612	61	F	X
931153	726847	369612	27	F	58672
931154	1027428	369612	61	F	X
931155	726848	369612	27	F	58672
931156	657954	369612	15	F	64
931309	799287	369670	35	F	58680
931341	1008399	369686	59	F	58681
931342	1008398	369686	59	F	58681
931343	170570	369686	24	M	58681
931344	358935	369687	46	M	58681
931345	498302	369687	67	M	X
931346	637550	369687	12	F	1
931347	188397	369687	27	M	58682
931402	767587	369709	32	F	58685
931403	840346	369709	39	F	58685
931404	788620	369709	34	F	58686
931418	840350	369715	39	F	58686
931419	840349	369715	39	F	58686
931420	840348	369715	39	F	58687
931421	954310	369715	52	F	58687
931422	1056059	369715	64	F	X
931524	1017685	369760	60	F	58691
931634	961563	369800	53	F	58699
931635	143267	369800	19	M	58699
931636	999570	369800	58	F	58699
931777	1046515	369854	63	F	X
931778	999572	369854	58	F	58710
931779	999573	369854	58	F	58711
931780	999574	369854	58	F	58711
931781	544666	369854	90	M	X
931782	830574	369854	38	F	58711
931833	229663	369877	32	M	58714
931834	561275	369877	2	F	X
931835	561274	369877	2	F	X
931836	561273	369877	2	F	X
931866	81439	369889	10	M	45
931867	81438	369889	10	M	68
931868	849756	369889	40	F	58716
931869	439542	369889	58	M	X
931982	1143200	369937	75	F	X
931983	726854	369937	27	F	58725
931987	188401	369940	27	M	58725
931988	517476	369940	71	M	X
931989	517475	369940	71	M	X
931990	188402	369940	27	M	58725
932039	938744	369962	50	F	58727
932040	513121	369962	70	M	X
932041	38457	369962	5	M	X
932042	676342	369962	18	F	58727
932043	474545	369962	63	M	X
932044	261287	369962	35	M	58728
932045	664053	369962	16	F	64
932046	664054	369962	16	F	9
932071	38458	369974	5	M	X
932072	402395	369974	52	M	58730
932200	1131670	370026	73	F	X
932201	693186	370026	21	F	58737
932341	154401	370077	21	M	58747
932342	524887	370077	73	M	X
932412	517478	370112	71	M	X
932413	517479	370112	71	M	X
932414	567485	370112	3	F	X
932415	381544	370112	49	M	58752
932416	498307	370112	67	M	X
932470	239989	370132	33	M	58756
932488	460908	370141	61	M	X
932489	938749	370141	50	F	58758
932490	767597	370141	32	F	58758
932491	543363	370141	86	M	X
932498	530201	370145	75	M	X
932499	318364	370145	41	M	58758
932500	1074616	370145	66	F	X
932504	1083946	370147	67	F	X
932505	486875	370147	65	M	X
932506	446386	370147	59	M	X
932507	1187643	370147	92	F	X
932537	574168	370157	4	F	X
932538	733110	370158	28	F	58760
932539	670256	370158	17	F	89
932540	913877	370158	47	F	58760
932541	480879	370158	64	M	X
932542	1037086	370158	62	F	X
932543	630264	370158	11	F	53
932570	687749	370167	20	F	58762
932571	408808	370167	53	M	58762
932671	1027441	370207	61	F	X
932672	1065275	370207	65	F	X
932673	1046524	370207	63	F	X
932822	788632	370269	34	F	58778
932823	799298	370269	35	F	58778
932824	799299	370269	35	F	58778
932825	381548	370269	49	M	58778
932864	809805	370285	36	F	58781
932865	809806	370285	36	F	58781
932866	664061	370285	16	F	89
933101	868678	370381	42	F	58795
933102	131302	370381	17	M	53
933159	104557	370406	13	M	102
933160	104556	370406	13	M	40
933161	343066	370406	44	M	58798
933225	111671	370431	14	M	56
933226	111670	370431	14	M	47
933227	111669	370431	14	M	77
933228	229678	370431	32	M	58802
933229	229677	370431	32	M	58802
933269	250756	370444	34	M	58805
933270	210569	370444	30	M	58805
933271	210570	370444	30	M	58805
933286	229684	370449	32	M	58806
933287	229683	370449	32	M	58807
933288	877745	370449	43	F	58807
933289	830590	370449	38	F	58807
933318	351013	370461	45	M	58808
933319	704004	370461	23	F	58808
933320	46892	370461	6	M	X
933399	922421	370493	48	F	58815
933400	922420	370493	48	F	58815
933401	388768	370493	50	M	58815
933402	922419	370493	48	F	58815
933434	64225	370505	8	M	45
933435	480883	370505	64	M	X
933436	480882	370505	64	M	X
933482	508325	370526	69	M	X
933483	508324	370526	69	M	X
933484	567489	370526	3	F	X
933485	567490	370526	3	F	X
933616	154405	370585	21	M	58826
933617	1182643	370585	87	F	X
933625	1074623	370588	66	F	X
933626	946695	370588	51	F	58827
933627	351014	370588	45	M	58827
933628	726868	370588	27	F	58827
933629	630273	370588	11	F	103
933642	55642	370592	7	M	56
933643	799307	370592	35	F	58827
933644	1125200	370592	72	F	X
933645	73050	370592	9	M	22
933646	159626	370592	22	M	58828
933647	165276	370592	23	M	58828
933648	165275	370592	23	M	58829
933649	704005	370592	23	F	58829
933781	250760	370649	34	M	58838
933782	574170	370649	4	F	X
933783	574171	370649	4	F	X
933927	1117232	370708	71	F	X
933928	1083955	370708	67	F	X
933929	1149077	370708	77	F	X
933930	1083954	370708	67	F	X
933931	326756	370708	42	M	58847
933932	1178328	370708	85	F	X
933935	381553	370710	49	M	58847
933936	1027453	370710	61	F	X
933937	1027454	370710	61	F	X
933938	1027455	370711	61	F	X
933939	1027456	370711	61	F	X
933940	799311	370711	35	F	58847
933941	799310	370711	35	F	58847
933965	420855	370723	55	M	58849
934032	1143212	370748	75	F	X
934033	1143211	370748	75	F	X
934034	913890	370748	47	F	58854
934217	905113	370819	46	F	58864
934218	905114	370819	46	F	58865
934219	905115	370819	46	F	58865
934220	905116	370819	46	F	58865
934221	905117	370819	46	F	58865
934222	905118	370819	46	F	58865
934341	309555	370872	40	M	58872
934342	402411	370872	52	M	58872
934343	402409	370872	52	M	58873
934344	402408	370872	52	M	58873
934345	670268	370872	17	F	46
934503	748933	370941	30	F	58883
934504	748934	370941	30	F	58883
934505	748935	370941	30	F	58883
934506	748936	370941	30	F	58884
934507	498313	370941	67	M	X
934622	414810	370989	54	M	58894
934623	300772	370989	39	M	58894
934624	300770	370989	39	M	58894
934625	351020	370989	45	M	58894
934626	351019	370989	45	M	58894
934673	1178330	371007	85	F	X
934674	1178329	371007	85	F	X
934675	561290	371007	2	F	X
934754	170583	371039	24	M	58902
934755	170582	371039	24	M	58902
934756	281723	371039	37	M	58903
934757	589960	371039	6	F	X
934758	954331	371039	52	F	58903
934786	887018	371052	44	F	58904
934787	887017	371052	44	F	58905
934982	809820	371129	36	F	58919
934983	809818	371129	36	F	58919
934984	859477	371129	41	F	58919
934985	859478	371129	41	F	58919
934986	983156	371129	56	F	58919
934987	983155	371129	56	F	58920
934993	859480	371132	41	F	58920
934994	859481	371132	41	F	58920
934995	983150	371132	56	F	58920
935072	55644	371167	7	M	52
935073	55647	371167	7	M	23
935074	55649	371167	7	M	56
935416	799333	371299	35	F	58940
935417	799334	371299	35	F	58941
935418	676360	371299	18	F	58941
935419	561291	371299	2	F	X
935472	261320	371322	35	M	58944
935473	261321	371322	35	M	58944
935474	408821	371322	53	M	58944
935475	480892	371322	64	M	X
935476	64241	371322	8	M	9
935477	991086	371322	57	F	58944
935612	887025	371374	44	F	58953
935613	194858	371374	28	M	58954
935614	1092496	371374	68	F	X
935615	709357	371374	24	F	58954
935616	651737	371374	14	F	33
935617	1056089	371374	64	F	X
935618	1065301	371374	65	F	X
935788	240021	371449	33	M	58964
935789	240022	371449	33	M	58964
935790	240023	371449	33	M	58965
935791	240024	371449	33	M	58965
935797	1092498	371453	68	F	X
935798	1092497	371453	68	F	X
935877	905127	371493	46	F	58969
935878	10602	371493	1	M	X
935987	531934	371536	76	M	X
935988	531935	371536	76	M	X
935989	720643	371536	26	F	58976
935990	271765	371536	36	M	58976
936020	922441	371546	48	F	58980
936021	830617	371546	38	F	58980
936022	309574	371546	40	M	58980
936023	309575	371546	40	M	58980
936024	414815	371546	54	M	58980
936106	868697	371576	42	F	58984
936107	868698	371576	42	F	58985
936108	420858	371576	55	M	58985
936109	420859	371576	55	M	58985
936249	326772	371623	42	M	58994
936250	954344	371623	52	F	58994
936251	954343	371623	52	F	58994
936611	1027486	371775	61	F	X
936612	1146749	371775	76	F	X
936613	567507	371775	3	F	X
936630	1187646	371783	92	F	X
936631	1162245	371783	81	F	X
936632	81483	371783	10	M	33
936633	30440	371783	4	M	X
936650	318396	371792	41	M	59019
936651	1146750	371792	76	F	X
936652	486900	371792	65	M	X
936653	55665	371792	7	M	34
936654	318393	371792	41	M	59019
936655	698503	371792	22	F	59019
936656	778109	371792	33	F	59019
936657	16687	371792	2	M	X
936724	300785	371819	39	M	59022
936725	1056097	371819	64	F	X
936726	991092	371819	57	F	59022
936727	1056098	371819	64	F	X
936802	388793	371848	50	M	59028
936803	366817	371848	47	M	59028
936804	1137903	371848	74	F	X
936805	23268	371848	3	M	X
936806	23267	371848	3	M	X
936893	188439	371887	27	M	59035
936894	188438	371887	27	M	59035
936895	188437	371887	27	M	59035
936913	219990	371895	31	M	59037
936930	877780	371902	43	F	59039
936931	1151127	371902	78	F	X
936932	1151126	371902	78	F	X
936933	740749	371902	29	F	59039
936934	1017712	371902	60	F	59039
936935	1017711	371902	60	F	59039
936936	1017710	371902	60	F	59039
936937	1017709	371902	60	F	59039
936938	1017708	371902	60	F	59039
936978	433001	371921	57	M	X
936979	537829	371921	81	M	X
936980	537830	371921	81	M	X
937120	1027492	371978	61	F	X
937121	131330	371978	17	M	9
937122	159641	371978	22	M	59051
937169	1027493	371993	61	F	X
937170	326778	371993	42	M	59053
937171	326779	371993	42	M	59053
937194	64252	372007	8	M	102
937195	614810	372007	9	F	40
937196	468031	372007	62	M	X
937229	1143227	372020	75	F	X
937230	38490	372020	5	M	X
937231	408832	372020	53	M	59056
937232	877781	372020	43	F	59056
937233	887034	372020	44	F	59056
937293	859498	372045	41	F	59060
937333	840392	372064	39	F	59062
937389	46911	372084	6	M	X
937390	999614	372084	58	F	59065
937391	999615	372084	58	F	59065
937392	938785	372084	50	F	59065
937393	938784	372084	50	F	59066
937534	23270	372145	3	M	X
937535	23271	372145	3	M	X
937536	97064	372145	12	M	111
937537	97063	372145	12	M	88
